NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
489;Resolución de concesión de abono anticipado;1;Res. concesión abono anticipado
278;Resolución de pérdida de abono anticipado;1;Res. pérdida abono anticipado
100;Fin de procedimiento;1;Fin procedimiento
155;Propuesta de resolución de inadmision;0;Prop. res. inadmision
70;Requerimiento de aportación de garantía;0;Req. aportación garantía
55;Resolución inadmisión;0;Res. inadmisión
51;Resolución denegatoria;0;Res. denegatoria
50;Resolución concesión;0;Res. concesión
43;Propuesta de resolución denegatoria;0;Prop. res. denegatoria
42;Propuesta de resolución de concesión;0;Prop. res. concesión
10;Requerimiento de documentación;0;Req. documentación
1;Presentación de solicitud;0;Present. solicitud
