NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
100;Fin de procedimiento;1;Fin procedimiento
306;Propuesta denegatoria de sustitución sin pago;0;Prop. denegatoria sustitución sin pago
306;Propuesta aprobatoria de sustitución sin pago;0;Prop. aprobatoria sustitución sin pago
287;Seguimiento;0;Seguimiento
286;Presentación Solicitud Desistimiento;0;Present. Sol. Desist.
156;Inicio de procedimiento de reintegro;0;Inic. procedimiento reintegro
156;Inicio de procedimiento de reintegro por renuncia;0;Inic. procedimiento reintegro renuncia
155;Propuesta Resolución de inadmisión;0;Prop. Res. inadmisión
152;Propuesta de Resolución de Desistimiento;0;Prop. Res. Desist.
82;Pago;0;Pg.
61;Resolución aprobatoria de sustitución sin pago;0;Res. aprobatoria sustitución sin pago
61;Resolución aprobatoria de sustitución con pago;0;Res. aprobatoria sustitución pago
61;Resolución denegatoria de sustitución sin pago;0;Res. denegatoria sustitución sin pago
55;Resolución de inadmisión;0;Res. inadmisión
53;Resolución aceptación de renuncia con pago previo;0;Res. aceptación renuncia pago previo
53;Resolución aceptación de renuncia sin pago;0;Res. aceptación renuncia sin pago
52;Resolución de Desistimiento por presentación;0;Res. Desist. presentación
51;Resolución denegatoria por incumplimiento requisitos;0;Res. denegatoria incumplimiento requisitos
51;Resolución denegatoria por falta presupuesto;0;Res. denegatoria falta presupuesto
50;Resolución aprobatoria;0;Res. aprobatoria
43;Propuesta Resolución denegatoria por incumplimiento requisitos;0;Prop. Res. denegatoria incumplimiento requisitos
43;Propuesta Resolución denegatoria por falta presupuesto;0;Prop. Res. denegatoria falta presupuesto
42;Propuesta Resolución aprobatoria;0;Prop. Res. aprobatoria
30;Evaluación de sustitución;0;Eval. sustitución
30;Evaluación de la solicitud;0;Eval. la solicitud
25;Trámite de audiencia;0;Trám. audiencia
25;Trámite de audiencia sustitución;0;Trám. audiencia sustitución
21;Presentación de Renuncia;0;Present. Renuncia
11;Presentación de sustitución;0;Present. sustitución
10;Requerimiento de documentación;0;Req. documentación
1;Presentación de solicitud;0;Present. solicitud
